,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,acquired_day,price_amount_USD,time_acq_last_funding,time_founding_acq
778,/organization/finjan,Finjan,|Security|Internet|Enterprise Software|,Security,USA,NY,New York City,New York,/organization/m86-security,M86 Security,|Security|,Security,USA,CA,Anaheim,Orange,2009-11-01,11,4,2009,,USD,1,,-1485.0,5053.0
779,/organization/fios,Fios,|Legal|,Legal,USA,OR,"Portland, Oregon",Portland,/organization/dti,DTI,,,USA,GA,Atlanta,Atlanta,2012-11-29,11,4,2012,,USD,29,,2656.0,5081.0
780,/organization/firebase,Firebase,|Developer Tools|Real Time|Internet Infrastructure|Enterprise Software|,Developer Tools,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-10-21,10,4,2014,,USD,21,,488.0,1146.0
781,/organization/firecomms,Firecomms,|Semiconductors|,Semiconductors,IRL,,Cork,Cork,/organization/zjf-group,ZJF Group,|Hardware + Software|,Hardware + Software,,,,,2010-11-23,11,4,2010,,USD,23,,678.0,3979.0
782,/organization/firethorn,Firethorn,|Mobile|,Mobile,USA,GA,Atlanta,Atlanta,/organization/qualcomm,Qualcomm,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,2007-11-14,11,4,2007,210000000.0,USD,14,209999999.99999997,316.0,2508.0
783,/organization/firsthand-technologies,FirstHand Technologies,|Enterprise Software|,Enterprise Software,CAN,ON,Ottawa,Ottawa,/organization/counterpath,CounterPath Corporation,|Unifed Communications|VoIP|Software|,Software,CAN,BC,Vancouver,Vancouver,2008-02-01,2,1,2008,,USD,1,,618.0,2222.0
784,/organization/fisker,Fisker Automotive,|Automotive|,Automotive,USA,CA,Anaheim,Irvine,/organization/wanxiang-america,Wanxiang America,|Automotive|,Automotive,USA,IL,Chicago,Elgin,2014-02-18,2,1,2014,149200000.0,USD,18,149200000.0,687.0,2240.0
785,/organization/fiveruns,FiveRuns,|Web Development|Curated Web|,Curated Web,USA,TX,Austin,Austin,/organization/workthink,WorkThink,,,USA,TX,Austin,Austin,2009-09-29,9,3,2009,,USD,29,,702.0,1701.0
786,/organization/fixmo,Fixmo,|Security|,Security,CAN,ON,Toronto,Toronto,/organization/good-technology,Good Technology,|Data Security|Mobile Security|Mobile Enterprise|Mobility|Information Security|Analytics|Software|,Data Security,USA,CA,SF Bay Area,Sunnyvale,2014-06-03,6,2,2014,,USD,3,,497.0,1798.0
787,/organization/flashsoft,FlashSoft,|Storage|Networking|Virtualization|Software|,Software,USA,CA,SF Bay Area,Sunnyvale,/organization/sandisk,SanDisk,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Milpitas,2012-02-15,2,1,2012,,USD,15,,232.0,812.0
788,/organization/fleet-management-solutions,Fleet Management Solutions,,,USA,CA,San Luis Obispo,San Luis Obispo,/organization/trafficmaster,Trafficmaster,,,GBR,,GBR - Other,Saint Bees,2010-01-18,1,1,2010,,USD,18,,1224.0,2939.0
789,/organization/fleet-management-solutions,Fleet Management Solutions,,,USA,CA,San Luis Obispo,San Luis Obispo,/organization/teletrac-inc,Teletrac Inc.,|Business Intelligence|Gps|Navigation|SaaS|Software|,Gps,USA,CA,Anaheim,Garden Grove,2010-01-19,1,1,2010,,USD,19,,1225.0,2940.0
790,/organization/flexiant,Flexiant,|Enterprise Software|,Enterprise Software,GBR,,London,London,/organization/tapp-into-the-cloud,Tapp into the Cloud,|Software|,Software,ESP,,Seville,Seville,2014-05-14,5,2,2014,,USD,14,,402.0,1617.0
791,/organization/flextrip,Flextrip,|Finance|Tourism|Travel|,Finance,USA,CO,Denver,Boulder,/organization/nor1,Nor1,|Analytics|Software|,Analytics,USA,CA,SF Bay Area,Santa Clara,2013-09-25,9,3,2013,,USD,25,,694.0,1120.0
792,/organization/flipswap,Flipswap,|Recycling|Mobile|,Recycling,USA,CA,Los Angeles,Torrance,/organization/erecycling-corps,HYLA Mobile,|Clean Technology|,Clean Technology,USA,TX,Dallas,Irving,2012-05-07,5,2,2012,,USD,7,,1272.0,2683.0
793,/organization/flipter,Flipter,|Big Data|Polling|Social Media|Curated Web|,Social Media,CHL,,Santiago,Santiago,/organization/1world-online,1World Online,|Mobile|Analytics|Big Data|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Jose,2014-09-15,9,3,2014,,USD,15,,379.0,1718.0
794,/organization/fliqz,Fliqz,|Games|,Games,USA,CA,SF Bay Area,Emeryville,/organization/vbrick-systems,VBrick Systems,|Enterprise Software|,Enterprise Software,USA,VA,"Washington, D.C.",Herndon,2011-02-22,2,1,2011,,USD,22,,592.0,2114.0
795,/organization/flixster,Flixster,|Networking|Entertainment|Social Network Media|Video Streaming|Social Media|,Video Streaming,USA,CA,SF Bay Area,San Francisco,/organization/warner-bros,Warner Bros.,|Entertainment Industry|Film Production|TV Production|,Film Production,USA,CA,Los Angeles,Burbank,2011-05-04,5,2,2011,,USD,4,,1125.0,1930.0
796,/organization/flock,Flock,|Browser Extensions|Social Media|Software|,Browser Extensions,USA,CA,SF Bay Area,Menlo Park,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2011-01-05,1,1,2011,,USD,5,,958.0,2195.0
797,/organization/flowcardia,FlowCardia,|Health Care|,Health Care,USA,CA,SF Bay Area,Sunnyvale,/organization/c-r-bard,C. R. Bard,,,USA,NJ,Newark,Berkeley Heights,2010-05-21,5,2,2010,,USD,21,,995.0,3062.0
798,/organization/flowdock,Flowdock,|Real Time|SaaS|Software|Productivity Software|Internet|Chat|Information Technology|Collaboration|Messaging|,Messaging,FIN,,Helsinki,Helsinki,/organization/rally-software,Rally Software,|Health and Wellness|Software|Enterprise Software|,Health and Wellness,USA,CO,Denver,Boulder,2013-02-13,2,1,2013,,USD,13,,501.0,1148.0
799,/organization/flowtown,Flowtown,|Analytics|,Analytics,USA,CA,SF Bay Area,San Francisco,/organization/demandforce,Demandforce,|Software|,Software,USA,CA,SF Bay Area,San Francisco,2011-10-14,10,4,2011,,USD,14,,415.0,985.0
800,/organization/flurry,Flurry,|Mobile|Advertising|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2014-07-21,7,3,2014,200000000.0,USD,21,200000000.0,20.0,3488.0
801,/organization/fluther,Fluther,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2010-12-21,12,4,2010,,USD,21,,456.0,1450.0
802,/organization/flutter-io,Flutter,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2013-10-02,10,4,2013,40000000.0,USD,2,40000000.0,482.0,1370.0
803,/organization/flypaper,Flypaper,|Software|,Software,USA,OH,Cincinnati,Cincinnati,/organization/trivantis-corporation,Trivantis Corporation,|Education|Software|,Software,USA,OH,Cincinnati,Cincinnati,2011-05-11,5,2,2011,,USD,11,,-908.0,4878.0
804,/organization/foldrx-pharmaceuticals,Foldrx Pharmaceuticals,|Biotechnology|,Biotechnology,USA,MA,Boston,Cambridge,/organization/pfizer,Pfizer,|Biotechnology|,Biotechnology,USA,NY,New York City,New York,2010-09-01,9,3,2010,,USD,1,,78.0,2800.0
805,/organization/foliodynamix,FolioDynamix,|Finance|,Finance,USA,NY,New York City,New York,/organization/icg-group,Actua Corporation,|Venture Capital|Financial Services|Professional Services|,Professional Services,USA,PA,Philadelphia,Radnor,2014-09-15,9,3,2014,199000000.0,USD,15,198999999.99999997,853.0,2814.0
806,/organization/followap,Followap,|Messaging|,Messaging,GBR,,Staines-upon-thames,Staines-upon-thames,/organization/neustar,Neustar,|Telecommunications|Analytics|Information Technology|,Analytics,USA,VA,"Washington, D.C.",Sterling,2006-11-27,11,4,2006,140000000.0,USD,27,140000000.0,26.0,2887.0
807,/organization/fondu,Fondu,|Reviews and Recommendations|Location Based Services|Curated Web|,Location Based Services,USA,NY,New York City,New York,/organization/airbnb,Airbnb,|Hotels|Travel|,Travel,USA,CA,SF Bay Area,San Francisco,2012-10-03,10,4,2012,575000.0,USD,3,575000.0,337.0,975.0
808,/organization/food-on-the-table,Food on the Table,|Mobile|,Mobile,USA,TX,Austin,Austin,/organization/food-network,Food Network,|Hospitality|,Hospitality,USA,NY,New York City,New York,2014-04-20,4,2,2014,,USD,20,,1696.0,1935.0
809,/organization/foodspotting,Foodspotting,|Startups|Guides|Local|Location Based Services|Hospitality|,Guides,USA,NY,New York City,New York,/organization/opentable,OpenTable,|Business Services|Hospitality|,Business Services,USA,CA,SF Bay Area,San Francisco,2013-01-29,1,1,2013,10000000.0,USD,29,10000000.0,750.0,1246.0
810,/organization/footnote,Footnote,|Curated Web|,Curated Web,USA,UT,Salt Lake City,Lindon,/organization/ancestry-com,Ancestry,|Internet|E-Commerce|,Internet,USA,UT,Salt Lake City,Provo,2010-09-23,9,3,2010,28000000.0,USD,23,28000000.0,996.0,1575.0
811,/organization/foresee-results,ForeSee,|Customer Service|E-Commerce|Loyalty Programs|Analytics|,Customer Service,USA,MI,Detroit,Ann Arbor,/organization/answers-corporation,Answers Corporation,|Information Technology|Curated Web|,Information Technology,USA,MO,St. Louis,Saint Louis,2013-12-23,12,4,2013,200000000.0,USD,23,200000000.0,2455.0,4496.0
812,/organization/formspring,Formspring,|SaaS|Sales and Marketing|Social Network Media|MicroBlogging|Curated Web|,Social Network Media,USA,CA,SF Bay Area,San Francisco,/organization/spring-me,Spring.me,|Networking|Social Media|,Social Media,,,,,2013-01-01,1,1,2013,,USD,1,,721.0,1133.0
813,/organization/forrst,Forrst,|Social Network Media|Design|Curated Web|,Social Network Media,USA,CA,SF Bay Area,Campbell,/organization/colourlovers,COLOURlovers,|Creative|Art|Design|Curated Web|,Art,USA,OR,"Portland, Oregon",Portland,2012-03-26,3,1,2012,,USD,26,,368.0,791.0
814,/organization/forrst,Forrst,|Social Network Media|Design|Curated Web|,Social Network Media,USA,CA,SF Bay Area,Campbell,/organization/zurb,ZURB,|Training|Education|Consulting|Design|Internet|,Internet,USA,CA,SF Bay Area,Campbell,2013-01-10,1,1,2013,,USD,10,,658.0,1081.0
815,/organization/forrst,Forrst,|Social Network Media|Design|Curated Web|,Social Network Media,USA,CA,SF Bay Area,Campbell,/organization/creativemarket,Creative Market,|Creative|Design|Marketplaces|Public Relations|,Design,USA,CA,SF Bay Area,San Francisco,2012-03-25,3,1,2012,,USD,25,,367.0,790.0
816,/organization/forterra-systems,Forterra Systems,|Software|,Software,USA,CA,SF Bay Area,San Mateo,/organization/saic,SAIC,|Security|,Security,USA,VA,"Washington, D.C.",Mclean,2010-02-03,2,1,2010,,USD,3,,240.0,1708.0
817,/organization/fortify-software,Fortify Software,|Software|,Software,USA,CA,SF Bay Area,San Mateo,/organization/hewlett-packard,Hewlett-Packard,|Information Technology|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,2010-08-17,8,3,2010,,USD,17,,1706.0,2877.0
818,/organization/fotolog,Fotolog,|Photography|Photo Sharing|Networking|Social Media|,Photo Sharing,USA,NY,New York City,New York,/organization/hi-media,HiMedia Group,|Online Video Advertising|Mobile Advertising|Mobile Payments|Payments|Advertising|,Payments,FRA,,Paris,Paris,2007-08-01,8,3,2007,90000000.0,USD,1,90000000.0,301.0,1918.0
819,/organization/fotomoto,Fotomoto,|Photography|E-Commerce|,Photography,USA,CA,SF Bay Area,San Francisco,/organization/livebooks,liveBooks,|Public Relations|,Public Relations,USA,CA,SF Bay Area,Sausalito,2012-12-31,12,4,2012,,USD,31,,585.0,1552.0
820,/organization/framehawk-inc,Framehawk,|Cloud Computing|Android|iPhone|iPad|Tablets|Mobility|Enterprise Software|Software|,Android,USA,CA,SF Bay Area,San Francisco,/organization/citrix-systems,Citrix Systems,|Software|,Software,USA,FL,Ft. Lauderdale,Fort Lauderdale,2014-01-08,1,1,2014,,USD,8,,726.0,1986.0
821,/organization/freewheel,FreeWheel,|Advertising|Video|Television|Enterprise Software|,Advertising,USA,CA,SF Bay Area,San Mateo,/organization/comcast,Comcast,|Web Hosting|,Web Hosting,USA,PA,Philadelphia,Philadelphia,2014-03-02,3,1,2014,320000000.0,USD,2,320000000.0,517.0,2586.0
822,/organization/freshplum,Freshplum,|Optimization|E-Commerce|Analytics|,E-Commerce,USA,CA,SF Bay Area,San Francisco,/organization/tellapart,TellApart,|Big Data|Analytics|,Big Data,USA,CA,SF Bay Area,Burlingame,2014-07-15,7,3,2014,,USD,15,,152.0,1291.0
823,/organization/friendfeed,FriendFeed,|Social Network Media|Social Media|,Social Media,USA,CA,SF Bay Area,Mountain View,/organization/facebook,Facebook,|Communities|Identity|All Students|Colleges|Facebook Applications|Social Media|,Communities,USA,CA,SF Bay Area,Menlo Park,2009-08-10,8,3,2009,47500000.0,USD,10,47500000.0,531.0,679.0
824,/organization/friendster,Friendster,|Private Social Networking|Networking|Social Media|,Networking,MYS,,Kuala Lumpur,Kuala Lumpur,/organization/mol-global,MOL Global,|E-Commerce|,E-Commerce,MYS,,Kuala Lumpur,Kuala Lumpur,2009-12-10,12,4,2009,26400000.0,USD,10,26400000.0,492.0,3263.0
825,/organization/frugalo,Frugalo,|Curated Web|,Curated Web,USA,WA,Seattle,Bellevue,/organization/twitvid-com,Telly,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,2012-03-19,3,1,2012,,USD,19,,170.0,292.0
826,/organization/frwd-technologies,FRWD Technologies,|Sports|,Sports,FIN,,Oulu,Oulu,/organization/elisa,Elisa,,,,,,,2007-01-01,1,1,2007,,USD,1,,588.0,2557.0
827,/organization/fugen-solutions,FuGen Solutions,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Sunnyvale,/organization/8kmiles-software-services,8KMiles Software Services,|Software|,Software,USA,CA,SF Bay Area,San Ramon,2013-05-14,5,2,2013,7500000.0,USD,14,7500000.000000001,482.0,2690.0
828,/organization/fulcrum-microsystems,Fulcrum Microsystems,|Semiconductors|,Semiconductors,USA,CA,Los Angeles,Calabasas,/organization/intel,Intel,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,2011-07-19,7,3,2011,,USD,19,,491.0,4217.0
829,/organization/fullscreen,Fullscreen,|Digital Media|News|,Digital Media,USA,CA,Los Angeles,Culver City,/organization/otter-media,Otter Media,|Video|Venture Capital|Media|,Video,,,,,2014-09-22,9,3,2014,,USD,22,,462.0,1337.0
830,/organization/fundamo-proprietary,Fundamo (Proprietary),|Finance|,Finance,ZAF,,Cape Town,Cape Town,/organization/visa,Visa,|Business Services|,Business Services,USA,CA,SF Bay Area,San Francisco,2011-06-09,6,2,2011,110000000.0,USD,9,110000000.0,1430.0,4177.0
831,/organization/furiex-pharmaceuticals,Furiex Pharmaceuticals,|Biotechnology|,Biotechnology,USA,NC,Raleigh,Morrisville,/organization/forest-laboratories,Forest Laboratories,|Biotechnology|,Biotechnology,USA,NY,New York City,New York,2014-04-28,4,2,2014,1100000000.0,USD,28,1100000000.0,209.0,5961.0
832,/organization/fusion-io,Fusion-io,|Software|Enterprise Software|,Software,USA,UT,Salt Lake City,Salt Lake City,/organization/sandisk,SanDisk,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Milpitas,2014-06-16,6,2,2014,1100000000.0,USD,16,1100000000.0,1517.0,3088.0
833,/organization/fuze-network,Fuze Network,|Mobile Payments|Payments|Finance|,Finance,USA,UT,Salt Lake City,Salt Lake City,/organization/ingo-money,Ingo Money,|Finance|,Finance,USA,GA,Atlanta,Roswell,2014-11-03,11,4,2014,,USD,3,,766.0,1555.0
834,/organization/sponsorpay,Fyber,|SaaS|Technology|Mobile|Games|Monetization|Advertising|,Technology,DEU,,Berlin,Berlin,/organization/rnts-media,RNTS Media,|Media|,Media,DEU,,Berlin,Berlin,2014-10-08,10,4,2014,190000000.0,USD,8,190000000.0,1323.0,2106.0
835,/organization/gaikai,Gaikai,|Games|,Games,USA,CA,Anaheim,Aliso Viejo,/organization/sony,Sony Corp,|Consumer Electronics|Hardware + Software|,Consumer Electronics,USA,CA,San Diego,San Diego,2012-07-02,7,3,2012,380000000.0,USD,2,380000000.0,348.0,1339.0
836,/organization/galeforce-solutions,GaleForce Solutions,|Finance|,Finance,CAN,BC,Vancouver,Vancouver,/organization/internet-pipeline,iPipeline,|Software|,Software,USA,PA,Philadelphia,Exton,2011-01-11,1,1,2011,,USD,11,,1722.0,2932.0
837,/organization/game-trust,Game Trust,|Games|,Games,USA,NY,New York City,New York,/organization/realnetworks,Real Networks,|Technology|Curated Web|,Technology,USA,WA,Seattle,Seattle,2007-09-01,9,3,2007,20000000.0,USD,1,20000000.0,655.0,2069.0
838,/organization/gamerdna,GamerDNA,|Games|,Games,USA,MA,Boston,Cambridge,/organization/crispy-gamer,Crispy Gamer,|Journalism|Games|,Journalism,USA,NY,New York City,New York,2009-12-21,12,4,2009,,USD,21,,612.0,1177.0
839,/organization/gamerdna,GamerDNA,|Games|,Games,USA,MA,Boston,Cambridge,/organization/livegamer,Live Gamer,|Monetization|Virtual Goods|Games|,Monetization,USA,NY,New York City,New York,2011-07-19,7,3,2011,,USD,19,,1187.0,1752.0
840,/organization/gameview-studios,Gameview Studios,|Games|,Games,USA,CA,SF Bay Area,Mountain View,/organization/dena,DeNA,|Messaging|E-Commerce|Social Network Media|Mobile Games|Social Games|Mobile|Games|,Games,JPN,,Tokyo,Tokyo,2010-09-14,9,3,2010,,USD,14,,256.0,166.0
841,/organization/garlik,Garlik,|Internet|Identity|Media|Personalization|Finance|Fraud Detection|Software|,Internet,GBR,,London,Richmond,/organization/experian,Experian,|Credit|Curated Web|,Curated Web,USA,CA,Anaheim,Costa Mesa,2011-12-23,12,4,2011,,USD,23,,974.0,2547.0
842,/organization/gasbuddy,GasBuddy,|Mobile|Crowdsourcing|Gas|Travel|Oil|Curated Web|,Mobile,USA,MD,"Washington, D.C.",Gaithersburg,/organization/oil-price-information-service-opis,Oil Price Information Service (OPIS),,,,,,,2013-03-01,3,1,2013,,USD,1,,4839.0,4994.0
843,/organization/gate5,gate5,|Mobile|,Mobile,DEU,,Berlin,Berlin,/organization/nokia,Nokia,|Mobile|,Mobile,FIN,,Helsinki,Helsinki,2006-09-01,9,3,2006,,USD,1,,914.0,2800.0
844,/organization/gateguru,GateGuru,|Mobile|,Mobile,USA,NY,New York City,New York,/organization/tripadvisor,TripAdvisor,|Online Travel|Hotels|Restaurants|Travel|,Hotels,USA,MA,Boston,Newton,2013-06-19,6,2,2013,,USD,19,,721.0,1510.0
845,/organization/gazzang,Gazzang,|Linux|Cloud Security|Analytics|,Linux,USA,TX,Austin,Austin,/organization/cloudera,Cloudera,|Analytics|Big Data|Software|Enterprise Software|,Analytics,USA,CA,SF Bay Area,Palo Alto,2014-06-02,6,2,2014,,USD,2,,515.0,1613.0
846,/organization/gc-holdings,GC Holdings,,,USA,CA,SF Bay Area,Fremont,/organization/kaiam,Kaiam,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Newark,2013-03-19,3,1,2013,,USD,19,,945.0,4095.0
847,/organization/gdgt,gdgt,|Gadget|Electronics|Consumer Electronics|Blogging Platforms|Hardware + Software|,Blogging Platforms,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2013-02-13,2,1,2013,,USD,13,,1043.0,1323.0
848,/organization/ge-tt,Ge.tt,|Cloud Data Services|Peer-to-Peer|Startups|Real Time|Social Network Media|Networking|Social Media|File Sharing|Curated Web|,Real Time,DNK,,Copenhagen,Copenhagen,/organization/e-conomic-international,e-conomic International,|SaaS|Enterprise Software|Small and Medium Businesses|Internet|Accounting|Software|,Enterprise Software,DNK,,Copenhagen,Copenhagen,2013-11-01,11,4,2013,,USD,1,,682.0,1096.0
849,/organization/gear6,Gear6,|Databases|Web Hosting|,Databases,USA,CA,SF Bay Area,Mountain View,/organization/violin-memory,Violin Memory,|Technology|Storage|Semiconductors|,Technology,USA,CA,SF Bay Area,Santa Clara,2010-06-16,6,2,2010,,USD,16,,812.0,1415.0
850,/organization/gearworks,Gearworks,|Location Based Services|SaaS|Wireless|Gps|Mobile|,Location Based Services,USA,MN,Minneapolis,Eagan,/organization/xora,"Xora, Inc.",|Mobile|Gps|Enterprise Software|,Gps,USA,CA,SF Bay Area,Mountain View,2009-08-12,8,3,2009,,USD,12,,189.0,3876.0
851,/organization/gemfire,Gemfire,,,USA,CA,SF Bay Area,Fremont,/organization/ignis,Ignis,,,,,,,2009-11-11,11,4,2009,,USD,11,,802.0,5428.0
